user_id,lastseen,gender,created,language,country_code,status,is_business,dob
2717,2020-10-02 21:00:12.739+00,M,2020-05-13 20:55:12.102+00,en,MX,active,f,1995-02-04
2723,2020-05-13 22:18:22.267+00,NULL,2020-05-13 22:18:22.266+00,en,MX,active,f,NULL
2726,2020-05-13 22:20:19.772+00,NULL,2020-05-13 22:20:19.771+00,en,AR,active,f,NULL
2730,2020-05-13 22:24:31.507+00,NULL,2020-05-13 22:24:31.507+00,en,AR,active,f,NULL
2741,2020-05-13 22:31:57.732+00,NULL,2020-05-13 22:31:57.732+00,en,MX,active,f,NULL
2742,2020-05-13 22:31:59.392+00,NULL,2020-05-13 22:31:59.392+00,en,AR,active,f,NULL
2743,2020-05-13 22:32:37.891+00,NULL,2020-05-13 22:32:37.89+00,en,MX,active,f,NULL
2744,2020-05-13 22:32:39.346+00,NULL,2020-05-13 22:32:39.345+00,en,AR,active,f,NULL
2762,2020-05-14 04:05:24.062+00,NULL,2020-05-14 04:05:24.061+00,en,MX,active,f,NULL
2764,2020-05-22 00:58:34.933+00,NULL,2020-05-14 17:22:21.727+00,en,MX,active,f,NULL
2767,2020-05-14 18:45:22.528+00,NULL,2020-05-14 18:45:22.528+00,en,MX,active,f,NULL
2770,2020-05-14 19:32:12.107+00,NULL,2020-05-14 19:32:12.107+00,en,AR,active,f,NULL
2782,2020-05-15 16:39:02.592+00,M,2020-05-15 14:12:16.961+00,en,MX,active,f,1969-12-29
2788,2020-09-15 22:18:36.274+00,M,2020-05-15 19:20:59.664+00,en,MX,active,f,1992-12-08
2790,2020-05-15 20:24:44.639+00,NULL,2020-05-15 20:24:44.582+00,en,MX,suspended,f,1957-04-04
2794,2020-05-15 23:33:39.764+00,M,2020-05-15 23:23:20.56+00,en,MX,active,f,1977-08-26
2797,2020-05-29 21:39:40.262+00,NULL,2020-05-16 18:28:58.227+00,en,MX,active,f,NULL
2798,2020-07-21 18:15:30.707+00,NULL,2020-05-16 19:27:02.94+00,en,MX,active,f,NULL
2800,2020-05-16 20:58:20.812+00,M,2020-05-16 20:58:20.747+00,en,MX,active,f,1981-08-02
2801,2020-05-16 21:02:42.952+00,M,2020-05-16 21:02:42.89+00,en,MX,active,f,1982-03-04
2803,2020-05-17 01:44:14.052+00,M,2020-05-16 22:00:00.213+00,en,MX,active,f,1983-06-05
2806,2020-05-17 02:41:55.122+00,M,2020-05-17 02:41:55.061+00,en,MX,active,f,1984-10-21
2811,2020-05-18 17:19:48.989+00,M,2020-05-17 23:39:17.58+00,en,MX,active,t,1967-06-20
2813,2020-05-18 00:23:36.541+00,NULL,2020-05-18 00:23:36.482+00,en,IR,suspended,f,1969-12-31
2818,2021-06-30 19:09:47.282+00,M,2020-05-18 01:30:37.342+00,en,MX,active,f,1988-03-27
2824,2020-05-18 17:33:07.482+00,F,2020-05-18 17:10:14.478+00,en,MX,active,f,1958-11-17
2826,2020-05-18 19:08:27.472+00,M,2020-05-18 19:08:27.415+00,en,MX,active,f,1977-08-26
2845,2020-05-21 22:44:12.111+00,NULL,2020-05-21 22:44:12.111+00,en,AR,active,f,NULL
2849,2020-05-21 22:54:49.164+00,NULL,2020-05-21 22:54:49.163+00,en,AR,active,f,NULL
2850,2020-05-21 22:58:21.179+00,NULL,2020-05-21 22:58:21.178+00,en,MX,active,f,NULL
2851,2020-05-21 22:58:22.83+00,NULL,2020-05-21 22:58:22.829+00,en,AR,active,f,NULL
2853,2020-05-21 23:08:56.38+00,NULL,2020-05-21 23:08:56.379+00,en,AR,active,f,NULL
2855,2020-05-21 23:10:10.699+00,NULL,2020-05-21 23:10:10.698+00,en,AR,active,f,NULL
2856,2020-05-21 23:15:36.877+00,NULL,2020-05-21 23:15:36.877+00,en,MX,active,f,NULL
2857,2020-05-21 23:15:38.51+00,NULL,2020-05-21 23:15:38.51+00,en,AR,active,f,NULL
2858,2020-05-21 23:33:07.28+00,NULL,2020-05-21 23:33:07.279+00,en,MX,active,f,NULL
2868,2020-05-22 13:37:28.247+00,NULL,2020-05-22 13:37:28.246+00,en,MX,active,f,NULL
2872,2020-05-22 17:57:16.326+00,M,2020-05-22 17:34:47.571+00,en,MX,active,f,1988-04-25
2881,2020-05-22 20:42:53.481+00,NULL,2020-05-22 20:42:53.48+00,en,AR,active,f,NULL
2882,2020-05-22 23:13:31.548+00,NULL,2020-05-22 23:13:31.478+00,en,MX,active,f,NULL
2886,2020-05-25 15:50:31.776+00,NULL,2020-05-25 15:50:31.776+00,en,MX,active,f,NULL
2889,2020-05-25 15:51:41.263+00,NULL,2020-05-25 15:51:41.262+00,en,AR,active,f,NULL
2890,2020-05-25 15:54:42.445+00,NULL,2020-05-25 15:54:42.445+00,en,MX,active,f,NULL
2893,2020-05-25 15:55:40.797+00,NULL,2020-05-25 15:55:40.796+00,en,AR,active,f,NULL
2895,2020-05-25 16:03:14.762+00,NULL,2020-05-25 16:03:14.761+00,en,AR,active,f,NULL
2896,2020-05-25 16:03:35.738+00,NULL,2020-05-25 16:03:35.738+00,en,MX,active,f,NULL
2897,2020-05-25 16:03:36.495+00,NULL,2020-05-25 16:03:36.494+00,en,AR,active,f,NULL
2899,2020-05-25 16:04:09.471+00,NULL,2020-05-25 16:04:09.47+00,en,AR,active,f,NULL
2913,2020-05-25 22:04:24.943+00,NULL,2020-05-25 22:04:24.943+00,en,MX,active,f,NULL
2914,2020-05-25 22:04:25.82+00,NULL,2020-05-25 22:04:25.819+00,en,AR,active,f,NULL
2918,2020-05-26 01:21:23.432+00,M,2020-05-26 01:21:23.363+00,en,MX,terminating,f,1984-04-27
2919,2021-02-19 23:09:16.895+00,NULL,2020-05-26 01:48:54.889+00,en,MX,active,f,NULL
2920,2020-09-14 22:34:58.766+00,M,2020-05-26 02:06:16.264+00,en,CA,active,f,1969-12-31
2926,2020-05-26 02:32:11.916+00,NULL,2020-05-26 02:32:11.915+00,en,MX,active,f,NULL
2927,2020-05-26 02:32:12.747+00,NULL,2020-05-26 02:32:12.746+00,en,AR,active,f,NULL
2936,2020-05-26 02:34:59.063+00,NULL,2020-05-26 02:34:59.062+00,en,MX,active,f,NULL
2944,2020-05-26 02:53:28.407+00,NULL,2020-05-26 02:53:28.407+00,en,MX,active,f,NULL
2947,2020-05-26 02:53:52.346+00,NULL,2020-05-26 02:53:52.345+00,en,AR,active,f,NULL
2948,2020-05-26 02:54:32.978+00,NULL,2020-05-26 02:54:32.978+00,en,MX,active,f,NULL
2967,2020-05-26 13:35:27.39+00,NULL,2020-05-26 13:35:27.389+00,en,AR,active,f,NULL
2968,2020-05-26 13:35:46.86+00,NULL,2020-05-26 13:35:46.86+00,en,MX,active,f,NULL
2971,2020-05-26 13:37:08.413+00,NULL,2020-05-26 13:37:08.413+00,en,AR,active,f,NULL
2973,2020-05-26 15:03:45.938+00,NULL,2020-05-26 15:03:45.937+00,en,MX,active,f,NULL
2981,2020-05-26 15:18:31.458+00,NULL,2020-05-26 15:18:31.457+00,en,MX,active,f,NULL
2982,2020-05-26 15:18:32.429+00,NULL,2020-05-26 15:18:32.427+00,en,AR,active,f,NULL
2983,2020-06-11 18:05:19.272+00,M,2020-05-26 15:19:00.116+00,en,MS,active,t,1989-06-05
2984,2020-05-26 15:30:32.231+00,NULL,2020-05-26 15:30:32.231+00,en,MX,active,f,NULL
2990,2020-05-26 15:36:54.234+00,NULL,2020-05-26 15:36:54.233+00,en,AR,active,f,NULL
2991,2020-05-26 16:04:51.497+00,M,2020-05-26 15:43:08.677+00,en,MX,active,f,1990-12-24
2994,2020-05-26 16:05:53.769+00,NULL,2020-05-26 16:05:53.768+00,en,MX,active,f,NULL
2996,2020-05-26 16:10:42.584+00,NULL,2020-05-26 16:10:42.583+00,en,MX,active,f,NULL
2999,2020-05-26 16:53:34.771+00,NULL,2020-05-26 16:53:34.77+00,en,MX,active,f,NULL
3013,2020-05-26 17:11:07.223+00,NULL,2020-05-26 17:11:07.222+00,en,AR,active,f,NULL
3014,2020-05-26 17:17:04.337+00,NULL,2020-05-26 17:17:04.336+00,en,MX,active,f,NULL
3016,2020-05-26 17:18:30.363+00,NULL,2020-05-26 17:18:30.363+00,en,MX,active,f,NULL
3019,2020-05-26 17:19:14.815+00,NULL,2020-05-26 17:19:14.814+00,en,AR,active,f,NULL
3026,2020-05-26 17:32:58.105+00,NULL,2020-05-26 17:32:58.104+00,en,MX,active,f,NULL
1607,2020-01-06 19:12:21.679+00,M,2020-01-06 19:12:21.678+00,es,MX,active,f,1992-09-07
1627,2020-01-09 21:13:00.218+00,M,2020-01-09 21:13:00.217+00,es,MX,active,f,1983-06-05
1629,2020-01-10 21:07:02.153+00,NULL,2020-01-10 21:07:02.152+00,en,MX,active,f,NULL
1630,2021-07-27 15:23:27.653+00,M,2020-01-10 22:58:40.573+00,en,MX,active,t,1995-05-21
1631,2020-01-11 01:21:45.284+00,M,2020-01-11 01:21:45.284+00,en,AR,active,f,1990-01-01
1635,2020-03-05 22:24:00.445+00,F,2020-01-14 18:06:08.507+00,en,MX,active,f,1990-11-11
1660,2020-01-27 18:22:18.189+00,NULL,2020-01-15 12:03:56.116+00,es,AR,active,f,NULL
1661,2020-02-07 19:38:52.337+00,NULL,2020-01-15 21:37:00.52+00,en,MX,active,f,NULL
1666,2020-01-16 22:57:51.45+00,M,2020-01-16 22:57:51.449+00,en,MX,active,f,1992-09-07
1670,2020-01-17 21:17:42.896+00,NULL,2020-01-17 21:17:42.781+00,en,MX,active,f,NULL
1671,2020-01-18 02:15:53.284+00,M,2020-01-17 21:53:50.072+00,en,MX,active,f,1989-08-12
1694,2020-02-15 00:01:46.385+00,M,2020-01-22 19:36:46.477+00,en,MX,active,f,1993-01-01
1703,2021-05-19 02:01:49.17+00,M,2020-01-27 20:58:34.154+00,en,MX,active,f,1991-10-20
1708,2020-01-28 23:08:24.471+00,M,2020-01-28 23:08:24.471+00,es,MX,active,f,1910-06-05
1713,2020-01-29 23:23:24.503+00,NULL,2020-01-29 23:23:24.503+00,es,MX,active,f,NULL
1716,2020-01-30 01:59:51.745+00,M,2020-01-30 01:59:51.651+00,en,MX,active,f,2000-12-03
1717,2020-01-30 02:04:38.866+00,M,2020-01-30 02:04:38.763+00,es,MX,active,f,2001-01-01
1727,2020-02-06 23:52:10.778+00,NULL,2020-02-06 23:52:10.671+00,en,MX,active,f,NULL
1729,2020-02-08 00:01:29.602+00,M,2020-02-07 07:14:06.331+00,es,MX,active,f,1994-10-11
1736,2020-02-09 16:34:34.996+00,M,2020-02-09 16:34:34.995+00,es,MX,active,f,1984-04-27
1740,2020-02-11 23:31:29.368+00,M,2020-02-11 22:39:20.993+00,en,MX,active,f,1998-03-03
1745,2020-02-14 18:55:09.16+00,M,2020-02-14 18:55:09.059+00,en,MX,active,f,1980-01-01
1747,2020-02-14 19:23:38.189+00,M,2020-02-14 19:23:38.095+00,en,MX,active,f,1969-12-31
1748,2020-02-24 23:32:10.673+00,F,2020-02-17 17:07:44.737+00,en,MX,active,f,1980-01-01
1749,2020-02-24 23:32:21.471+00,M,2020-02-17 17:16:57.15+00,en,MX,active,f,1980-01-01
1760,2020-04-14 16:56:10.112+00,M,2020-02-23 22:19:56.018+00,en,AR,active,f,1983-06-05
1763,2020-02-24 21:49:23.862+00,NULL,2020-02-24 21:49:23.861+00,en,MX,active,f,NULL
1766,2020-02-24 22:34:56.008+00,NULL,2020-02-24 22:34:56.007+00,en,MX,active,f,NULL
1776,2020-02-25 21:18:06.482+00,NULL,2020-02-25 21:18:06.481+00,en,MX,active,f,NULL
1778,2020-02-25 21:18:50.588+00,NULL,2020-02-25 21:18:50.587+00,en,MX,active,f,NULL
1793,2020-02-25 23:53:41.231+00,NULL,2020-02-25 23:53:41.23+00,en,MX,active,f,NULL
1806,2020-02-27 19:19:55.094+00,NULL,2020-02-27 19:19:55.093+00,en,MX,active,f,NULL
1811,2020-03-01 15:54:48.74+00,M,2020-03-01 15:43:55.933+00,en,MX,active,f,1991-06-20
1812,2021-07-22 17:57:56.203+00,M,2020-03-02 18:37:23.057+00,es,MX,active,f,1967-01-04
1818,2020-03-03 21:02:36.019+00,M,2020-03-03 21:02:36.019+00,es,MX,active,f,1983-06-05
1832,2020-03-24 00:11:58.82+00,NULL,2020-03-03 23:01:51.72+00,en,AR,active,f,1969-12-31
1834,2020-03-03 23:19:48.312+00,NULL,2020-03-03 23:19:48.311+00,en,AR,active,f,NULL
1835,2020-03-04 05:44:00.302+00,NULL,2020-03-04 05:44:00.302+00,es,MX,active,f,1970-01-01
1838,2020-03-04 15:58:00.965+00,NULL,2020-03-04 15:58:00.965+00,en,MX,active,f,1970-01-01
1842,2020-03-04 18:14:00.589+00,NULL,2020-03-04 18:14:00.589+00,en,MX,active,f,1970-01-01
1844,2020-03-04 22:07:41.621+00,NULL,2020-03-04 22:07:41.62+00,es,MX,active,f,1970-01-01
1851,2020-03-06 14:08:16.983+00,NULL,2020-03-06 14:08:16.982+00,en,MX,active,f,NULL
1852,2020-03-06 14:31:53.618+00,NULL,2020-03-06 14:31:53.618+00,en,MX,active,f,NULL
1857,2020-03-06 14:59:26.273+00,NULL,2020-03-06 14:59:26.272+00,en,MX,active,f,NULL
1864,2020-03-06 18:51:14.376+00,NULL,2020-03-06 18:51:14.375+00,en,MX,active,f,NULL
1869,2020-03-06 20:41:52.836+00,M,2020-03-06 20:41:52.835+00,es,MX,active,f,1983-06-05
1877,2020-03-09 19:30:44.666+00,F,2020-03-09 19:30:44.665+00,en,MX,active,f,1986-08-26
1879,2020-03-09 23:10:59.983+00,M,2020-03-09 23:10:59.899+00,en,MX,active,f,1995-11-02
1887,2020-03-13 00:35:45.326+00,M,2020-03-12 22:52:57.045+00,en,MX,active,f,1988-03-27
1892,2020-03-12 23:28:29.139+00,NULL,2020-03-12 23:28:29.139+00,en,AR,active,f,NULL
1895,2020-03-12 23:56:09.684+00,NULL,2020-03-12 23:56:09.684+00,en,MX,active,f,NULL
1900,2020-03-30 22:17:01.118+00,NULL,2020-03-13 19:27:33.90+00,es,MX,active,f,1983-06-05
1915,2020-03-16 17:03:24.662+00,NULL,2020-03-16 17:03:24.661+00,en,AR,active,f,NULL
1916,2020-03-16 17:05:32.298+00,NULL,2020-03-16 17:05:32.297+00,en,BT,active,f,NULL
1921,2020-03-17 16:49:42.315+00,NULL,2020-03-17 16:49:42.215+00,en,MX,active,f,NULL
1923,2020-03-17 20:21:44.759+00,NULL,2020-03-17 20:21:44.759+00,en,MX,active,f,NULL
1929,2020-03-18 00:52:35.868+00,M,2020-03-18 00:52:35.868+00,es,MX,active,f,1996-07-06
1932,2020-03-18 15:52:54.985+00,M,2020-03-18 15:52:54.984+00,es,MX,active,f,1992-05-19
1934,2020-03-18 18:29:22.004+00,NULL,2020-03-18 18:29:21.92+00,en,MX,active,f,NULL
1938,2020-03-18 22:16:08.947+00,NULL,2020-03-18 22:16:08.847+00,en,MX,active,f,NULL
1939,2020-03-18 22:31:14.607+00,NULL,2020-03-18 22:31:14.606+00,en,CA,active,f,NULL
1946,2020-03-19 21:47:35.989+00,M,2020-03-19 21:47:35.881+00,en,MX,active,f,1995-05-21
1948,2020-03-20 22:25:21.104+00,M,2020-03-20 00:19:40.441+00,en,MX,active,f,1974-05-05
1950,2020-04-01 16:44:49.086+00,F,2020-03-20 16:27:45.805+00,en,MX,active,f,1996-06-19
1952,2020-03-20 17:47:32.746+00,NULL,2020-03-20 16:34:35.628+00,en,MX,active,f,NULL
1959,2020-03-22 12:08:43.774+00,M,2020-03-22 12:08:43.699+00,en,MX,active,f,1994-11-02
1960,2020-03-22 12:34:52.345+00,M,2020-03-22 12:34:52.268+00,en,MX,active,f,1995-11-02
1961,2020-03-22 14:03:30.235+00,M,2020-03-22 14:03:30.155+00,en,MX,active,f,1995-02-11
1962,2020-03-22 18:13:43.732+00,NULL,2020-03-22 18:13:43.654+00,en,MX,active,f,NULL
1965,2020-03-24 16:45:26.043+00,M,2020-03-23 01:04:36.928+00,en,MX,active,f,1983-12-06
1970,2020-03-24 09:19:36.233+00,M,2020-03-24 09:19:36.134+00,en,MX,active,f,1995-02-11
1975,2020-06-23 13:11:29.255+00,NULL,2020-03-24 16:48:46.876+00,en,MX,active,f,NULL
1978,2020-03-24 18:34:14.624+00,M,2020-03-24 18:34:14.558+00,en,MX,active,f,1983-12-06
1980,2020-03-24 19:02:46.292+00,M,2020-03-24 19:01:16.584+00,en,MX,active,f,1983-12-06
1985,2020-03-24 20:20:03.006+00,M,2020-03-24 20:20:02.907+00,en,MX,active,f,1995-05-21
1997,2020-03-26 20:06:23.808+00,M,2020-03-26 20:06:23.716+00,en,MX,active,f,1995-11-02
1998,2020-09-21 19:25:31.124+00,F,2020-03-26 20:56:46.921+00,es,MX,active,f,1996-06-19
2001,2020-03-27 03:10:12.364+00,M,2020-03-27 03:00:50.836+00,en,MX,active,f,1994-11-11
2005,2020-03-30 08:52:15.385+00,M,2020-03-27 10:50:57.785+00,en,MX,active,f,1996-02-11
2010,2020-03-27 23:09:48.342+00,F,2020-03-27 22:50:51.961+00,en,MX,active,f,1996-06-19
2011,2020-03-27 23:28:18.451+00,NULL,2020-03-27 23:28:18.374+00,en,MX,active,f,NULL
2015,2020-03-28 20:16:38.802+00,M,2020-03-28 20:16:38.801+00,en,MX,active,f,1986-12-12
2021,2020-03-30 20:45:57.535+00,M,2020-03-30 19:40:41.834+00,en,MX,active,f,1995-11-02
2024,2020-03-30 23:39:04.253+00,M,2020-03-30 23:34:23.919+00,en,MX,active,f,1995-02-11
2028,2020-03-31 04:45:07.677+00,NULL,2020-03-31 04:45:07.676+00,en,AR,active,f,NULL
2029,2021-07-30 17:14:46.314+00,F,2020-03-31 16:56:39.387+00,es,MX,active,f,1994-05-08
2031,2020-03-31 18:44:43.565+00,F,2020-03-31 18:44:43.457+00,en,MX,active,f,1996-06-19
2038,2020-04-01 02:09:15.257+00,NULL,2020-04-01 02:09:15.257+00,en,AR,active,f,NULL
2041,2020-04-01 02:36:13.726+00,NULL,2020-04-01 02:36:13.725+00,en,MX,active,f,NULL
2045,2020-04-01 02:54:08.488+00,NULL,2020-04-01 02:54:08.487+00,en,MX,active,f,NULL
2052,2020-04-01 21:36:33.645+00,F,2020-04-01 21:36:03.514+00,en,MX,active,f,1996-06-19
2053,2020-09-10 21:42:15.247+00,F,2020-04-01 21:59:50.214+00,en,MX,active,f,1996-06-19
2054,2020-04-01 22:15:56.452+00,F,2020-04-01 22:15:32.448+00,en,MX,active,f,1996-06-19
2056,2020-04-01 22:40:08.626+00,F,2020-04-01 22:40:08.535+00,en,MX,active,f,1996-06-19
2059,2020-04-02 01:19:41.699+00,M,2020-04-02 01:19:41.608+00,en,MX,active,f,1995-11-02
2065,2020-04-03 19:29:00.86+00,NULL,2020-04-03 19:29:00.86+00,en,AR,active,f,NULL
2068,2020-04-05 02:42:46.625+00,NULL,2020-04-05 02:42:46.625+00,en,MX,active,f,NULL
2073,2020-04-06 16:51:38.315+00,NULL,2020-04-06 16:51:38.23+00,en,MX,active,f,NULL
2076,2020-04-06 18:24:27.432+00,NULL,2020-04-06 18:24:27.431+00,en,AR,active,f,NULL
2077,2020-04-06 18:26:00.447+00,NULL,2020-04-06 18:26:00.447+00,en,AR,active,f,NULL
2081,2020-04-06 21:19:21.76+00,NULL,2020-04-06 21:19:21.682+00,en,AR,active,f,NULL
2085,2020-04-06 23:53:01.579+00,F,2020-04-06 23:43:26.877+00,en,MX,active,f,1996-10-16
2086,2020-04-07 00:29:47.63+00,M,2020-04-07 00:29:47.487+00,en,MX,active,f,1995-02-11
2093,2020-04-07 21:07:53.729+00,NULL,2020-04-07 21:07:53.729+00,en,MX,active,f,NULL
2105,2020-04-08 04:14:06.836+00,NULL,2020-04-08 04:14:06.836+00,en,MX,active,f,NULL
2125,2020-04-08 19:10:05.945+00,NULL,2020-04-08 19:10:05.945+00,es,MX,active,f,NULL
2137,2020-04-09 15:02:35.674+00,M,2020-04-09 15:02:35.673+00,es,NULL,active,f,1992-05-19
2141,2020-04-09 16:34:58.42+00,F,2020-04-09 16:34:58.42+00,es,MX,active,f,1992-05-19
2145,2020-04-09 17:43:13.126+00,M,2020-04-09 17:43:13.125+00,es,NULL,active,f,1959-01-24
2148,2020-04-13 15:23:30.447+00,F,2020-04-09 18:09:31.163+00,es,MX,active,f,1969-10-22
2149,2020-04-09 18:19:14.181+00,F,2020-04-09 18:19:14.181+00,es,MX,active,f,1954-07-30
3030,2020-05-26 17:57:20.463+00,NULL,2020-05-26 17:57:20.462+00,en,MX,active,f,NULL
3031,2020-05-26 17:57:21.298+00,NULL,2020-05-26 17:57:21.297+00,en,AR,active,f,NULL
3033,2020-05-26 17:59:21.918+00,NULL,2020-05-26 17:59:21.918+00,en,AR,active,f,NULL
3034,2020-05-26 18:00:30.648+00,NULL,2020-05-26 18:00:30.647+00,en,MX,active,f,NULL
3036,2020-05-26 18:02:58.656+00,NULL,2020-05-26 18:02:58.655+00,en,MX,active,f,NULL
3046,2020-05-26 18:10:27.606+00,NULL,2020-05-26 18:10:27.606+00,en,MX,active,f,NULL
3055,2020-05-26 18:30:32.825+00,NULL,2020-05-26 18:30:32.825+00,en,AR,active,f,NULL
3063,2020-09-17 18:37:21.558+00,M,2020-05-26 22:29:10.317+00,en,MX,active,f,1987-11-26
3074,2020-05-27 22:42:23.913+00,NULL,2020-05-27 22:42:23.913+00,en,AR,active,f,NULL
3077,2020-05-27 23:52:31.786+00,NULL,2020-05-27 23:52:31.785+00,en,MX,active,f,NULL
3084,2020-05-28 04:21:07.464+00,NULL,2020-05-28 04:21:07.463+00,en,MX,active,f,NULL
3087,2020-05-28 04:30:52.882+00,NULL,2020-05-28 04:30:52.881+00,en,AR,active,f,NULL
3090,2020-05-28 20:56:15.051+00,NULL,2020-05-28 20:56:14.889+00,en,MX,active,f,NULL
3101,2020-05-28 22:43:42.85+00,NULL,2020-05-28 22:43:42.85+00,en,MX,active,f,NULL
3106,2020-05-28 22:47:04.046+00,NULL,2020-05-28 22:47:04.045+00,en,AR,active,f,NULL
3111,2020-05-28 22:49:07.386+00,NULL,2020-05-28 22:49:07.385+00,en,MX,active,f,NULL
3113,2020-05-28 22:50:30.388+00,NULL,2020-05-28 22:50:30.387+00,en,MX,active,f,NULL
3118,2020-05-28 22:56:57.167+00,NULL,2020-05-28 22:56:57.166+00,en,AR,active,f,NULL
3120,2020-05-28 23:17:31.187+00,NULL,2020-05-28 23:17:31.186+00,en,MX,active,f,NULL
3124,2020-05-28 23:22:39.76+00,NULL,2020-05-28 23:22:39.759+00,en,AR,active,f,NULL
3128,2020-05-28 23:35:34.772+00,NULL,2020-05-28 23:35:34.772+00,en,AR,active,f,NULL
3130,2020-05-28 23:37:02.895+00,NULL,2020-05-28 23:37:02.894+00,en,AR,active,f,NULL
3133,2020-05-28 23:42:28.677+00,NULL,2020-05-28 23:42:28.677+00,en,MX,active,f,NULL
3134,2020-05-28 23:42:30.266+00,NULL,2020-05-28 23:42:30.265+00,en,AR,active,f,NULL
3140,2020-05-28 23:44:01.789+00,NULL,2020-05-28 23:44:01.789+00,en,AR,active,f,NULL
3146,2020-05-28 23:45:29.865+00,NULL,2020-05-28 23:45:29.864+00,en,MX,active,f,NULL
3148,2020-05-28 23:45:31.63+00,NULL,2020-05-28 23:45:31.629+00,en,AR,active,f,NULL
3151,2020-05-29 04:43:31.947+00,M,2020-05-29 04:43:31.874+00,en,MX,active,f,1990-01-01
3152,2020-05-29 05:31:10.745+00,NULL,2020-05-29 05:31:10.662+00,en,MX,active,f,NULL
3160,2020-05-29 21:12:26.401+00,NULL,2020-05-29 21:12:26.40+00,en,AR,active,f,NULL
3164,2020-05-29 21:14:49.473+00,NULL,2020-05-29 21:14:49.472+00,en,AR,active,f,NULL
3166,2020-05-29 21:14:51.671+00,NULL,2020-05-29 21:14:51.67+00,en,AR,active,f,NULL
3167,2020-05-29 21:16:45.58+00,NULL,2020-05-29 21:16:45.579+00,en,MX,active,f,NULL
3180,2020-05-29 21:19:27.337+00,NULL,2020-05-29 21:19:27.337+00,en,AR,active,f,NULL
3181,2020-05-29 21:20:02.826+00,NULL,2020-05-29 21:20:02.758+00,en,MX,active,f,NULL
3183,2020-05-29 21:20:19.583+00,NULL,2020-05-29 21:20:19.582+00,en,AR,active,f,NULL
3188,2020-05-29 21:21:35.522+00,NULL,2020-05-29 21:21:35.522+00,en,MX,active,f,NULL
3195,2020-05-29 21:23:28.47+00,NULL,2020-05-29 21:23:28.47+00,en,MX,active,f,NULL
3204,2020-05-29 21:29:55.357+00,NULL,2020-05-29 21:29:55.356+00,en,AR,active,f,NULL
3205,2020-05-29 21:30:01.349+00,NULL,2020-05-29 21:30:01.348+00,en,MX,active,f,NULL
3218,2020-05-29 21:42:33.577+00,NULL,2020-05-29 21:42:33.577+00,en,AR,active,f,NULL
3219,2020-05-29 21:42:34.159+00,NULL,2020-05-29 21:42:34.159+00,en,AR,active,f,NULL
3222,2020-05-29 21:42:43.756+00,NULL,2020-05-29 21:42:43.755+00,en,MX,active,f,NULL
3223,2020-05-29 21:42:44.716+00,NULL,2020-05-29 21:42:44.715+00,en,AR,active,f,NULL
3228,2020-05-29 21:43:40.544+00,NULL,2020-05-29 21:43:40.544+00,en,AR,active,f,NULL
3234,2020-05-29 21:43:56.018+00,NULL,2020-05-29 21:43:56.018+00,en,MX,active,f,NULL
3236,2020-05-29 21:44:02.718+00,NULL,2020-05-29 21:44:02.718+00,en,MX,active,f,NULL
3237,2020-05-29 21:44:03.672+00,NULL,2020-05-29 21:44:03.672+00,en,AR,active,f,NULL
3238,2020-05-29 21:44:05.879+00,NULL,2020-05-29 21:44:05.878+00,en,MX,active,f,NULL
3240,2020-05-29 21:50:33.621+00,NULL,2020-05-29 21:50:33.62+00,en,MX,active,f,NULL
3246,2020-05-29 21:51:04.399+00,NULL,2020-05-29 21:51:04.326+00,en,MX,active,f,NULL
3247,2020-05-29 22:10:33.218+00,NULL,2020-05-29 21:54:19.011+00,en,MX,active,f,1969-12-31
3251,2020-05-29 21:56:13.508+00,NULL,2020-05-29 21:56:13.508+00,en,AR,active,f,NULL
3252,2020-05-29 22:10:11.07+00,NULL,2020-05-29 22:10:11.07+00,en,MX,active,f,NULL
3258,2020-05-29 22:28:25.623+00,NULL,2020-05-29 22:28:25.622+00,en,MX,active,f,NULL
3260,2020-05-29 22:29:53.868+00,NULL,2020-05-29 22:29:53.867+00,en,MX,active,f,NULL
3275,2020-05-29 22:53:15.111+00,NULL,2020-05-29 22:53:15.111+00,en,AR,active,f,NULL
3277,2020-05-29 23:12:41.878+00,NULL,2020-05-29 23:12:41.877+00,en,AR,active,f,NULL
3279,2020-05-29 23:15:18.34+00,NULL,2020-05-29 23:15:18.34+00,en,MX,active,f,NULL
3285,2020-05-29 23:15:22.518+00,NULL,2020-05-29 23:15:22.518+00,en,MX,active,f,NULL
3286,2020-05-29 23:15:22.682+00,NULL,2020-05-29 23:15:22.681+00,en,AR,active,f,NULL
3291,2020-05-29 23:16:27.277+00,NULL,2020-05-29 23:16:27.276+00,en,MX,active,f,NULL
3293,2020-05-29 23:16:28.498+00,NULL,2020-05-29 23:16:28.497+00,en,MX,active,f,NULL
3296,2020-05-29 23:16:30.059+00,NULL,2020-05-29 23:16:30.059+00,en,AR,active,f,NULL
3297,2020-05-29 23:16:31.486+00,NULL,2020-05-29 23:16:31.485+00,en,AR,active,f,NULL
3298,2020-05-29 23:25:31.038+00,NULL,2020-05-29 23:25:31.038+00,en,MX,active,f,NULL
3302,2020-05-29 23:25:34.161+00,NULL,2020-05-29 23:25:34.161+00,en,MX,active,f,NULL
3306,2020-05-29 23:25:40.163+00,NULL,2020-05-29 23:25:40.162+00,en,MX,active,f,NULL
